id,carat,cut,color,clarity,depth,table,x,y,z,price
8651,0.79,Ideal,E,SI1,60.3,56.0,5.99,6.05,3.63,3171
4752,0.34,Good,I,VVS2,63.1,56.0,4.43,4.47,2.81,596
26031,0.41,Very Good,E,VS1,62.8,56.0,4.72,4.77,2.98,834
7826,0.32,Ideal,G,VVS1,61.8,55.0,4.4,4.43,2.73,814
21690,0.63,Good,J,SI1,59.9,64.0,5.63,5.58,3.36,1134
22297,0.74,Premium,F,SI2,59.2,60.0,5.96,5.9,3.51,2383
9888,0.72,Ideal,G,VS2,61.7,56.0,5.74,5.78,3.55,3012
25775,0.45,Premium,I,SI2,60.1,59.0,4.96,4.92,3.02,830
13597,0.3,Ideal,D,VVS1,,55.0,4.33,4.35,2.68,933
11257,1.7,Premium,D,SI1,61.9,59.0,7.61,7.64,4.72,15100
22549,0.33,Premium,G,VS2,,60.0,4.41,4.45,2.72,579
5525,0.23,Good,G,VVS2,63.8,56.0,3.94,3.9,2.5,428
15839,1.13,Ideal,H,VS2,62.0,57.0,6.61,6.69,4.12,6045
9163,1.52,Ideal,I,VS2,,55.0,7.41,7.33,4.58,9176
11272,1.0,Very Good,F,VS2,63.4,58.0,6.3,6.39,4.02,6818
7793,1.01,Very Good,H,SI2,63.5,58.0,6.29,6.37,4.02,4475
5765,0.32,Ideal,H,VS1,62.7,56.0,4.39,4.42,2.76,524
13728,1.66,Good,F,I1,62.1,57.7,7.56,7.6,4.71,6025
17823,1.0,Good,D,VS2,63.6,56.0,6.38,6.27,4.02,5645
16047,0.73,Premium,F,SI1,62.4,55.0,5.78,5.71,3.59,2346
8447,0.32,Ideal,F,VS2,62.5,56.0,4.38,4.36,2.73,828
4382,0.38,Premium,G,VS1,60.6,58.0,4.67,4.64,2.82,1069
14333,2.01,Premium,I,SI1,60.9,60.0,8.1,8.06,4.92,15528
895,0.33,Ideal,G,IF,61.5,56.0,4.46,4.48,2.75,992
7188,0.51,Premium,G,VVS1,62.4,58.0,5.09,5.13,3.19,1925
15253,0.7,Good,F,SI1,57.2,63.0,5.84,5.87,3.35,2401
282,2.11,Premium,E,SI2,62.4,61.0,8.19,8.1,5.08,18034
402,0.26,Very Good,E,VVS2,61.4,57.0,4.1,4.13,2.52,506
19509,0.52,Premium,E,VS2,62.5,56.0,5.18,5.15,3.23,1815
24348,1.51,Good,F,SI1,60.9,61.0,7.3,7.32,4.45,11560
12071,0.41,Premium,F,VS2,60.3,58.0,4.8,4.85,2.91,863
20947,0.31,Ideal,I,IF,61.3,57.0,4.34,4.4,2.68,652
11536,0.6,Very Good,H,SI1,60.4,63.0,5.45,5.41,3.28,1378
2812,1.13,Ideal,F,I1,62.2,55.0,6.68,6.63,4.14,3607
14236,1.36,Premium,J,VS2,58.4,59.0,7.4,7.27,4.28,6157
2422,2.02,Premium,J,VS2,62.0,59.0,8.08,8.06,5.0,13812
17749,0.46,Ideal,E,SI2,61.3,56.0,5.02,4.96,3.06,1116
21609,0.52,Good,F,VS1,58.6,63.0,5.27,5.34,3.11,1594
2104,0.35,Ideal,D,SI1,61.1,56.0,4.55,4.59,2.79,780
18990,0.54,Ideal,F,SI1,61.5,55.0,5.23,5.28,3.23,1260
21718,0.9,Good,H,SI1,63.8,56.0,6.07,6.02,3.86,2732
4714,0.3,Ideal,I,SI2,62.0,54.0,4.31,4.34,2.68,348
20429,2.0,Good,I,VS1,58.8,65.0,8.03,8.1,4.74,15708
21551,0.26,Premium,E,VVS1,62.3,60.0,4.07,4.09,2.54,599
16502,0.39,Ideal,H,VVS2,61.9,54.0,4.7,4.73,2.92,911
11901,1.5,Very Good,I,VVS2,63.3,58.0,7.24,7.21,4.57,9828
10593,0.3,Ideal,G,VVS2,62.4,55.0,4.32,4.34,2.7,665
17541,1.09,Premium,G,VS2,60.9,56.0,6.7,6.67,4.07,6504
16060,0.5,Premium,G,VVS2,61.6,60.0,5.1,5.13,3.15,1838
20098,0.43,Ideal,F,SI2,60.7,57.0,4.88,4.91,2.97,742
17853,0.91,Fair,G,VS2,64.9,54.0,6.04,6.08,3.93,4860
13442,0.72,Ideal,E,VS2,60.8,57.0,5.79,5.82,3.53,3091
8932,0.78,Ideal,I,VS2,61.2,58.0,5.88,5.92,3.61,2652
24975,1.03,Very Good,F,VVS2,61.5,55.0,6.48,6.57,4.01,8998
4589,0.41,Very Good,F,VS1,60.7,56.0,4.77,4.82,2.91,1007
19992,1.53,Ideal,I,SI2,62.4,58.0,7.31,7.37,4.58,7678
5474,0.31,Very Good,E,VVS2,60.8,55.0,4.38,4.43,2.68,816
15633,1.0,Fair,H,SI1,55.2,64.0,6.69,6.64,3.68,3830
23453,0.3,Ideal,G,IF,62.3,54.0,4.32,4.35,2.7,863
7139,0.36,Ideal,H,VVS1,62.0,54.8,4.57,4.59,2.84,764
19655,1.1,Very Good,H,SI1,62.1,58.0,6.59,6.61,4.1,4276
22231,1.23,Ideal,G,VS1,61.2,56.0,6.92,6.98,4.25,9119
11872,1.2,Good,G,VS2,57.8,59.0,7.06,7.0,4.06,8032
19760,1.53,Premium,H,VVS2,60.4,60.0,7.41,7.46,4.49,11982
11391,1.01,Good,I,VS2,57.1,63.0,6.6,6.56,3.76,3717
16858,0.52,Ideal,E,VS1,62.6,57.0,5.15,5.11,3.21,1793
7445,1.01,Good,F,SI2,63.7,59.0,6.28,6.38,4.03,4166
3283,0.34,Ideal,E,VVS1,62.2,56.0,4.44,4.46,2.77,1014
17502,0.72,Premium,G,VS2,61.4,57.0,5.83,5.77,3.56,2550
24056,0.33,Ideal,G,VS1,62.1,54.0,4.47,4.42,2.76,854
6491,0.4,Very Good,G,IF,61.4,54.0,4.76,4.79,2.93,1229
1991,1.01,Premium,E,VS2,62.0,59.0,6.44,6.46,4.0,6666
7638,0.32,Premium,H,VS2,62.3,57.0,4.39,4.37,2.73,648
22728,0.32,Ideal,G,VVS2,62.1,55.0,4.35,4.38,2.71,730
5527,1.06,Premium,F,VS2,62.2,57.0,6.58,6.53,4.08,6947
3765,0.3,Premium,F,VS1,61.0,58.0,4.36,4.33,2.65,731
3244,1.03,Good,F,VS2,63.9,59.0,6.35,6.38,4.07,6543
18835,1.06,Good,I,VS1,57.5,62.0,6.71,6.83,3.9,5293
9620,0.41,Very Good,E,VS1,63.4,55.0,4.7,4.73,2.99,1160
2819,1.27,Very Good,I,SI1,63.1,59.0,6.83,6.87,4.32,5953
14255,0.31,Very Good,D,SI1,63.5,58.0,4.3,4.27,2.72,732
18705,0.3,Premium,H,VS2,62.5,59.0,4.28,4.23,2.66,608
24125,0.71,Ideal,I,VVS2,60.6,57.0,5.73,5.78,3.49,2463
24885,0.81,Ideal,F,VS2,61.7,57.0,5.97,6.02,3.7,3756
19327,0.24,Ideal,F,VS2,61.8,57.0,4.02,3.97,2.47,536
16103,1.03,Very Good,D,SI1,60.5,61.0,6.43,6.47,3.9,5313
17131,0.36,Premium,F,SI1,61.6,60.0,4.61,4.54,2.82,770
1557,0.31,Ideal,D,VS2,62.7,57.0,4.3,4.34,2.71,734
7875,1.01,Good,F,VS2,62.1,58.0,6.28,6.35,3.92,6288
14224,0.39,Ideal,G,SI2,60.9,56.0,4.78,4.74,2.9,716
6398,0.41,Premium,D,VVS2,62.5,58.0,4.75,4.72,2.96,1356
14711,1.2,Very Good,G,SI2,61.7,59.0,6.81,6.86,4.22,5518
3445,0.3,Ideal,E,VS2,61.5,55.0,4.4,4.32,2.68,844
23704,0.3,Ideal,G,VS1,61.8,55.0,4.33,4.31,2.67,776
26785,1.01,Fair,G,SI2,58.7,67.0,6.52,6.56,3.84,3816
11535,1.3,Fair,J,SI1,66.0,57.1,6.73,6.82,4.45,5488
23606,0.33,Ideal,E,VVS2,61.8,56.0,4.44,4.46,2.75,891
9114,0.91,Premium,G,VS2,59.5,58.0,6.34,6.26,3.75,4241
24715,0.35,Ideal,E,VS2,61.7,55.0,4.54,4.57,2.81,767
13916,0.76,Very Good,G,SI1,62.6,56.0,5.86,5.9,3.68,2652
24454,0.76,Premium,H,VVS1,60.7,58.0,5.9,5.93,3.59,3311
5838,0.55,Ideal,E,SI1,61.7,57.0,5.23,5.27,3.24,1551
13246,0.83,Premium,D,SI1,62.2,60.0,6.01,5.98,3.73,3347
8675,0.57,Very Good,E,SI2,61.2,57.0,5.31,5.35,3.26,1315
16681,0.31,Ideal,G,VS2,62.2,54.0,4.38,4.4,2.73,562
18496,0.4,Very Good,F,SI1,61.7,62.0,4.71,4.76,2.92,717
11598,1.55,Premium,E,SI2,58.5,57.0,7.66,7.57,4.46,7161
428,0.9,Good,I,SI2,60.9,63.0,6.13,6.21,3.76,2680
10702,1.07,Ideal,J,SI1,62.0,56.0,6.53,6.57,4.06,4235
26585,2.02,Premium,F,SI2,61.7,58.0,8.15,8.11,5.02,18487
5529,1.05,Premium,G,SI2,61.8,60.0,6.49,6.46,4.0,4198
17031,0.3,Ideal,F,VS1,61.5,55.0,4.35,4.33,2.67,754
8546,0.32,Ideal,D,SI2,62.8,57.0,4.38,4.35,2.74,612
5077,1.53,Premium,I,SI1,61.5,59.0,7.39,7.32,4.52,8911
19647,0.52,Very Good,F,VS2,62.4,57.0,5.12,5.13,3.2,1607
13679,2.02,Very Good,I,SI2,61.9,60.0,8.12,8.06,5.01,14715
6703,0.7,Very Good,F,VS2,60.5,57.0,5.74,5.79,3.49,2400
14279,0.32,Good,E,SI1,63.3,56.0,4.34,4.35,2.75,561
5423,1.5,Good,E,SI1,64.2,55.0,7.17,7.22,4.62,12754
10529,0.31,Ideal,G,IF,62.7,57.0,4.34,4.31,2.71,988
10136,1.02,Premium,G,SI2,62.5,58.0,6.4,6.43,4.01,4471
1055,0.36,Ideal,H,VS1,61.5,55.0,4.59,4.62,2.83,651
20834,0.31,Ideal,F,VS1,62.4,55.0,4.37,4.35,2.72,744
25168,1.51,Premium,H,VS2,60.6,58.0,7.42,7.36,4.48,10411
22840,0.35,Ideal,E,SI1,60.7,56.0,4.57,4.59,2.78,667
7120,0.44,Very Good,F,SI2,62.8,60.0,4.82,4.86,3.04,648
13952,0.4,Premium,H,VS1,,58.0,4.71,4.68,2.94,1035
18275,0.32,Ideal,G,VVS2,61.5,57.0,4.43,4.39,2.71,936
683,0.94,Premium,H,SI2,,57.0,6.29,6.21,3.87,3335
23884,0.3,Premium,D,VS2,60.6,59.0,4.28,4.36,2.62,710
15899,0.55,Very Good,F,VS2,62.1,55.4,5.25,5.27,3.26,1777
13898,0.28,Very Good,F,VS1,60.8,58.0,4.24,4.28,2.59,487
18466,1.13,Ideal,G,SI1,62.0,55.0,6.68,6.71,4.15,6133
14628,1.11,Premium,H,SI1,61.5,59.0,6.69,6.64,4.1,5315
7588,1.42,Very Good,G,VS1,62.7,55.0,7.11,7.17,4.48,11452
10372,0.37,Premium,E,VS2,59.1,60.0,4.66,4.68,2.76,811
19342,0.25,Ideal,H,VS1,62.6,53.0,4.04,4.08,2.54,445
19290,0.43,Premium,F,VS1,59.9,58.0,4.93,4.89,2.94,1129
4597,1.13,Premium,H,VS2,60.6,58.0,6.81,6.72,4.1,5885
21976,1.01,Fair,G,VS1,64.6,60.0,6.34,6.22,4.06,6353
26469,0.38,Very Good,I,VS2,61.7,56.0,4.65,4.68,2.88,680
18193,0.32,Good,E,SI1,63.3,55.0,4.33,4.36,2.75,524
3458,0.68,Very Good,E,SI1,58.2,60.0,5.75,5.79,3.36,1918
6038,0.71,Premium,D,SI2,61.7,59.0,5.71,5.67,3.51,2768
2575,1.07,Good,F,VS2,57.6,60.0,6.83,6.79,3.92,6828
26402,0.78,Fair,E,SI2,66.9,57.0,5.7,5.66,3.6,2721
25392,0.3,Very Good,H,SI1,,62.0,4.24,4.3,2.63,421
2480,1.3,Premium,F,VS2,60.4,59.0,7.12,7.06,4.28,10090
6943,0.71,Premium,G,SI2,60.8,59.0,5.7,5.74,3.48,2913
12150,0.72,Very Good,F,VS1,62.2,58.0,5.75,5.7,3.56,2804
19807,0.52,Premium,F,SI2,62.7,57.0,5.11,5.07,3.19,1073
10020,0.33,Ideal,H,VS1,61.9,56.0,4.44,4.48,2.76,579
1990,0.32,Ideal,I,VS1,62.3,57.0,4.42,4.37,2.74,648
22639,0.7,Good,E,SI2,63.6,65.0,5.67,5.55,3.57,2032
10019,0.54,Premium,E,VS2,59.2,58.0,5.35,5.32,3.16,1847
5270,0.55,Very Good,F,VS1,60.7,60.0,5.29,5.32,3.22,1853
6576,1.05,Ideal,H,SI2,61.2,57.0,6.59,6.54,4.02,4410
26491,0.5,Premium,F,SI1,62.5,59.0,5.03,4.99,3.13,1409
5720,1.0,Very Good,E,SI1,63.5,61.0,6.33,6.24,3.99,5174
21167,1.01,Ideal,H,SI1,62.3,55.0,6.46,6.45,4.02,5029
2250,0.4,Ideal,I,VVS1,63.0,55.0,4.7,4.73,2.97,790
5768,0.54,Ideal,H,VVS2,61.8,56.0,5.25,5.27,3.25,1696
26649,0.3,Very Good,G,VS1,62.4,58.0,4.22,4.24,2.64,605
2651,0.92,Good,H,VS2,63.4,57.0,6.11,6.17,3.89,4247
3933,0.31,Ideal,F,VS2,,57.0,4.34,4.3,2.71,802
22551,0.76,Very Good,F,SI1,62.9,57.0,5.79,5.81,3.65,2770
8634,0.5,Very Good,F,SI1,63.2,57.0,5.03,5.06,3.19,1220
26552,1.22,Very Good,F,VS2,62.3,57.0,6.8,6.84,4.25,8575
22608,1.56,Premium,D,SI2,61.1,56.0,7.54,7.45,4.58,8858
10510,0.28,Ideal,G,VVS1,61.8,55.0,4.19,4.23,2.6,650
2266,1.3,Ideal,H,SI2,,57.0,7.09,7.04,4.32,6552
26274,0.76,Premium,G,SI2,62.8,60.0,5.81,5.79,3.64,2364
17413,0.37,Ideal,J,SI1,62.2,53.0,4.63,4.67,2.89,451
3051,1.01,Fair,F,VS2,65.2,52.0,6.31,6.29,4.11,5090
5208,0.3,Ideal,D,VS1,62.2,57.0,4.26,4.29,2.66,718
16196,1.16,Ideal,G,VVS1,,57.0,6.72,6.74,4.17,9526
16003,1.24,Premium,G,VVS2,59.9,60.0,7.0,6.98,4.19,10388
444,0.59,Premium,E,SI1,61.8,60.0,5.39,5.33,3.31,1789
3552,0.62,Premium,F,SI1,61.3,60.0,5.48,5.45,3.35,1633
571,1.0,Very Good,E,VS1,63.0,58.0,6.29,6.38,3.99,7676
1987,0.41,Premium,F,VS1,61.1,58.0,4.74,4.78,2.91,1007
15916,0.71,Ideal,E,VS2,62.1,57.0,5.71,5.75,3.56,3191
7283,1.08,Ideal,F,SI1,62.7,57.0,6.52,6.49,4.08,5327
26323,1.16,Ideal,G,SI2,61.3,55.0,6.79,6.84,4.18,4425
19151,0.5,Premium,F,SI2,59.9,60.0,5.22,5.16,3.11,1125
25124,1.22,Premium,I,VS1,62.6,57.4,6.76,6.8,4.24,6763
5842,1.2,Premium,H,VS2,60.6,58.0,6.82,6.88,4.15,6547
3970,0.74,Fair,F,VS2,61.1,68.0,5.82,5.75,3.53,2805
22495,2.14,Ideal,I,SI2,60.7,57.0,8.4,8.34,5.08,14267
9322,1.32,Premium,I,SI1,62.2,58.0,6.99,7.04,4.36,6171
12802,0.34,Ideal,D,VVS1,61.2,57.0,4.51,4.54,2.77,1272
21699,0.9,Good,I,VS2,62.4,65.0,6.09,6.12,3.81,3162
19237,0.65,Premium,D,VS1,59.4,62.0,5.72,5.66,3.38,2387
12916,0.42,Ideal,E,VS2,62.4,55.0,4.79,4.83,3.0,958
18863,1.0,Very Good,G,SI2,,60.0,6.31,6.36,3.95,4142
23070,0.3,Ideal,E,VS2,61.0,56.0,4.36,4.33,2.65,844
17149,1.12,Ideal,E,VVS2,60.6,57.0,6.77,6.66,4.07,10769
23437,1.0,Fair,E,SI1,57.4,61.0,6.53,6.63,3.78,4844
2927,0.33,Premium,G,VVS2,,59.0,4.46,4.41,2.75,965
1660,1.02,Very Good,F,SI2,63.0,58.0,6.37,6.43,4.03,4319
23922,1.41,Good,E,VVS2,59.9,61.0,7.21,7.37,4.37,14853
2476,1.51,Good,J,VS2,59.5,61.0,7.45,7.62,4.48,7476
21014,1.01,Good,F,SI1,63.5,59.0,6.29,6.38,4.02,4899
25378,0.7,Ideal,G,VS2,61.6,56.0,5.7,5.73,3.52,3451
22752,0.38,Very Good,I,VVS1,63.5,57.0,4.6,4.63,2.93,752
5513,0.33,Premium,G,VVS1,60.9,58.0,4.47,4.43,2.71,1114
17560,0.2,Premium,E,VS2,59.7,62.0,3.84,3.8,2.28,367
12942,1.0,Very Good,G,VVS2,59.8,59.0,6.47,6.51,3.88,7584
10310,0.32,Good,E,SI1,63.4,55.0,4.35,4.36,2.76,561
827,0.31,Premium,D,SI1,60.9,60.0,4.38,4.39,2.67,571
3921,0.31,Ideal,G,VS1,61.9,56.0,4.38,4.34,2.7,695
4362,0.32,Premium,H,VVS2,62.2,58.0,4.38,4.33,2.71,773
2253,2.0,Very Good,E,SI2,63.5,59.0,7.9,7.98,5.04,15864
23388,1.02,Very Good,G,VVS1,62.1,59.0,6.36,6.39,3.96,7861
2690,0.56,Fair,E,SI2,64.5,61.0,5.18,5.14,3.33,1389
12166,0.5,Good,G,SI1,63.6,55.0,5.06,5.03,3.21,1286
2974,0.31,Ideal,D,VS1,60.5,55.0,4.39,4.43,2.67,683
6453,0.27,Premium,G,VS2,62.4,59.0,4.11,4.13,2.57,397
10132,0.7,Premium,G,VVS2,60.6,60.0,5.77,5.69,3.47,2999
20661,0.27,Very Good,F,VVS2,61.9,58.0,4.17,4.2,2.59,620
3567,0.31,Ideal,E,IF,61.9,55.0,4.38,4.41,2.72,1046
16657,1.01,Ideal,G,SI2,61.5,57.0,6.42,6.46,3.96,3739
11525,0.52,Ideal,D,VVS1,62.1,54.0,5.15,5.18,3.21,3373
3174,0.71,Premium,D,SI2,62.8,57.0,5.69,5.64,3.56,2368
18721,1.7,Premium,E,SI1,60.1,58.0,7.78,7.74,4.66,15804
15291,1.21,Premium,G,VS1,62.7,58.0,6.85,6.76,4.27,8774
4259,0.3,Ideal,F,VVS1,61.6,58.0,4.27,4.3,2.64,814
3605,1.29,Ideal,G,VS2,61.3,57.0,6.99,7.07,4.31,9243
12550,0.3,Ideal,E,VS1,60.8,57.0,4.36,4.33,2.64,911
2684,0.75,Ideal,F,VVS2,61.9,54.0,5.83,5.84,3.61,3710
25520,0.34,Good,F,SI2,63.5,56.0,4.44,4.48,2.83,447
5268,0.35,Very Good,G,IF,62.6,59.0,4.43,4.49,2.79,898
22627,0.52,Ideal,G,SI2,61.5,56.0,5.15,5.19,3.18,1170
10567,0.3,Ideal,F,VS2,62.5,55.0,4.31,4.27,2.68,776
22820,0.42,Ideal,E,SI2,62.4,55.0,4.77,4.81,2.99,700
26183,1.01,Ideal,D,SI1,62.0,57.0,6.37,6.44,3.97,5832
3026,4.01,Premium,J,I1,62.5,62.0,10.02,9.94,6.24,15223
14824,0.39,Premium,G,VS1,62.4,57.0,4.68,4.62,2.9,1097
5473,0.32,Premium,E,SI2,61.7,60.0,4.41,4.38,2.71,576
21896,1.61,Premium,F,SI1,62.9,59.0,7.5,7.43,4.69,8024
17964,0.32,Ideal,E,VVS1,61.2,55.0,4.41,4.42,2.7,892
25915,1.5,Premium,D,VS1,62.8,58.0,7.29,7.26,4.57,16793
1264,1.3,Very Good,H,SI2,62.8,58.0,6.93,7.01,4.38,6140
3787,0.66,Very Good,F,SI2,61.6,54.0,5.62,5.64,3.47,1311
20980,1.51,Premium,J,SI1,59.9,60.0,7.46,7.41,4.45,7822
548,1.59,Premium,H,VVS2,63.0,58.0,7.48,7.43,4.7,12409
16462,1.0,Ideal,I,VS1,63.1,57.0,6.32,6.39,4.01,4664
15102,1.54,Premium,G,SI1,63.0,59.0,7.31,7.26,4.59,8176
18284,0.41,Ideal,E,SI2,61.9,57.0,4.76,4.8,2.96,683
298,0.35,Ideal,F,VVS2,62.1,56.0,4.52,4.56,2.82,745
24347,1.23,Ideal,H,IF,61.3,57.0,6.87,6.92,4.23,8431
8519,0.83,Ideal,E,SI1,61.6,56.0,6.03,6.05,3.72,3775
8246,0.34,Ideal,H,VS1,62.7,57.0,4.48,4.45,2.8,765
19014,2.51,Ideal,I,SI2,58.4,62.0,8.87,8.79,5.15,18037
14327,0.41,Premium,F,VVS2,60.6,58.0,4.84,4.79,2.92,1192
19690,0.56,Very Good,E,VS2,61.8,56.0,5.28,5.31,3.27,1819
23020,1.0,Premium,E,SI2,58.5,61.0,6.52,6.48,3.8,4202
188,0.75,Very Good,I,SI1,63.7,56.0,5.73,5.77,3.66,2300
976,1.0,Very Good,F,SI2,63.4,55.0,6.3,6.38,4.02,4033
18109,1.5,Fair,H,VS2,65.2,58.0,7.12,7.06,4.62,10206
5385,0.3,Very Good,H,SI1,63.1,56.0,4.29,4.27,2.7,554
13496,0.57,Premium,F,VS2,59.8,59.0,5.4,5.37,3.22,1760
20445,0.33,Ideal,F,SI1,60.6,56.0,4.46,4.49,2.71,550
2545,1.08,Ideal,G,VS2,62.3,57.0,6.53,6.57,4.08,7295
2872,0.7,Very Good,H,IF,62.8,56.0,5.62,5.65,3.54,2882
16040,0.52,Ideal,F,SI1,62.0,53.0,5.16,5.2,3.21,1223
13372,0.32,Ideal,H,VVS2,61.4,54.0,4.4,4.43,2.71,628
1582,0.71,Very Good,I,VS1,62.2,59.0,5.7,5.74,3.56,2432
11059,0.32,Ideal,G,IF,61.8,55.0,4.42,4.45,2.74,918
877,0.4,Very Good,G,SI2,62.9,57.0,4.68,4.7,2.95,630
11947,1.57,Premium,G,VS1,59.9,56.0,7.6,7.55,4.54,14180
6698,1.22,Ideal,I,VS2,62.5,57.0,6.83,6.9,4.29,5960
1669,0.24,Ideal,F,VVS2,61.4,59.0,4.0,4.05,2.47,540
10806,0.56,Premium,E,VS2,61.1,59.0,5.27,5.34,3.24,1552
19846,1.12,Premium,E,SI2,62.4,58.0,6.59,6.64,4.13,4277
25184,0.34,Ideal,D,VS1,60.7,57.0,4.55,4.51,2.75,961
25709,0.3,Premium,D,SI1,62.0,60.0,4.26,4.29,2.65,552
4486,0.51,Ideal,G,VVS1,,53.0,5.14,5.2,3.2,1919
7977,0.7,Very Good,D,SI1,62.4,57.0,5.64,5.67,3.53,3075
13022,0.41,Ideal,F,VVS1,60.3,56.0,4.85,4.8,2.91,1356
13060,1.01,Ideal,G,SI2,62.8,56.0,6.4,6.44,4.03,4269
19504,0.8,Good,E,SI2,57.7,65.0,6.13,6.08,3.52,2640
13937,1.07,Ideal,G,SI1,61.9,55.0,6.62,6.57,4.08,5444
17211,1.0,Very Good,G,VS2,62.4,58.0,6.31,6.38,3.96,6449
23552,0.51,Good,G,VVS2,,56.0,5.27,5.35,3.06,1885
5504,0.52,Very Good,F,VVS1,61.7,56.0,5.17,5.22,3.2,2205
19119,0.31,Ideal,D,VVS2,61.0,55.0,4.38,4.41,2.68,1074
12524,0.5,Ideal,D,VS1,61.0,56.0,5.13,5.17,3.14,1893
18747,0.52,Ideal,I,SI1,61.8,54.0,5.16,5.19,3.2,1094
1105,1.0,Very Good,F,VS2,63.2,59.0,6.35,6.3,4.0,6296
23918,0.4,Ideal,H,VVS1,62.3,54.0,4.74,4.77,2.96,1017
15587,0.55,Ideal,E,SI1,62.5,56.0,5.21,5.25,3.27,1609
4272,1.7,Ideal,G,VVS1,61.0,56.0,7.67,7.62,4.66,18445
16116,0.9,Very Good,D,SI1,59.5,57.0,6.19,6.34,3.73,4419
8432,1.0,Very Good,E,VVS2,61.7,55.0,6.38,6.42,3.95,9324
3222,0.9,Good,F,VS2,63.3,57.0,6.04,6.09,3.84,4253
10093,0.41,Ideal,F,VS2,,57.0,4.78,4.73,2.98,1107
2170,0.28,Very Good,H,VS2,61.6,57.0,4.22,4.25,2.61,429
4013,0.35,Ideal,E,VVS1,60.7,57.0,4.57,4.53,2.76,1116
17046,0.44,Ideal,G,SI1,61.7,55.0,4.88,4.91,3.02,1032
25400,0.41,Ideal,D,SI1,61.0,57.0,4.8,4.78,2.92,1015
13133,0.53,Very Good,D,VS2,62.6,58.0,5.14,5.18,3.23,1682
21947,1.14,Ideal,H,SI1,60.4,57.0,6.78,6.83,4.11,5861
26327,1.04,Premium,E,SI2,60.1,60.0,6.53,6.51,3.92,4436
7942,0.38,Ideal,H,IF,58.9,58.0,4.69,4.81,2.8,1064
10397,1.53,Ideal,F,SI1,60.3,57.0,7.45,7.52,4.51,11713
14112,0.32,Ideal,G,VVS1,61.4,57.0,4.39,4.41,2.7,814
26294,0.28,Very Good,F,VVS2,61.6,56.0,4.2,4.23,2.59,707
13024,0.74,Good,F,SI2,62.6,65.0,5.66,5.69,3.55,2685
3045,0.3,Premium,D,VS2,62.9,59.0,4.27,4.22,2.67,911
22880,0.34,Premium,E,SI2,61.5,58.0,4.49,4.52,2.77,477
18698,2.02,Premium,J,VS2,62.0,59.0,8.06,8.08,5.0,13687
16833,1.07,Good,D,SI2,61.0,62.0,6.6,6.68,4.05,4710
17318,0.3,Ideal,G,VS1,61.8,54.0,4.29,4.32,2.66,605
2185,0.59,Very Good,G,VVS1,61.5,55.0,5.4,5.43,3.33,2256
10467,1.0,Ideal,H,SI2,58.3,61.0,6.56,6.61,3.84,4390
23262,0.31,Premium,F,VS2,61.2,58.0,4.37,4.35,2.67,802
725,1.15,Premium,G,SI1,62.6,58.0,6.71,6.65,4.18,5851
18234,0.91,Very Good,H,VS1,62.7,63.0,6.1,6.03,3.8,4066
4236,0.5,Fair,F,SI1,65.1,59.0,5.01,4.92,3.23,994
14272,0.3,Ideal,F,IF,62.0,56.0,4.34,4.3,2.68,1013
981,0.43,Very Good,E,SI1,,56.0,4.82,4.8,3.05,894
1544,0.55,Ideal,J,SI1,60.9,57.0,5.24,5.3,3.21,1100
24387,1.01,Ideal,I,SI1,61.9,59.0,6.38,6.42,3.96,4638
1332,1.13,Very Good,D,VVS2,61.5,58.0,6.64,6.67,4.09,13111
16162,0.53,Ideal,E,SI1,61.6,56.0,5.23,5.19,3.21,1607
8043,0.9,Very Good,E,SI1,60.1,58.0,6.25,6.29,3.77,4034
24103,1.1,Premium,I,SI2,62.6,59.0,6.57,6.53,4.1,4269
25718,0.4,Premium,I,VVS1,60.8,58.0,4.76,4.78,2.9,842
8362,0.5,Premium,E,SI1,62.0,59.0,5.1,5.06,3.15,1415
6217,0.55,Ideal,F,VS2,61.2,55.0,5.28,5.3,3.24,1580
4509,0.57,Very Good,G,VS1,59.3,56.0,5.38,5.44,3.21,1648
20452,1.34,Ideal,J,SI2,62.5,57.0,7.0,7.08,4.4,5273
20037,0.62,Very Good,H,IF,60.3,59.0,5.52,5.55,3.34,2367
2956,0.35,Ideal,G,VS2,61.0,57.0,4.54,4.57,2.78,633
15728,0.56,Ideal,G,VS1,60.6,56.0,5.36,5.33,3.24,1915
13795,0.31,Ideal,D,SI2,62.5,55.0,4.34,4.3,2.7,593
7901,2.0,Ideal,G,SI2,62.2,57.0,8.13,8.0,5.02,11988
16761,1.22,Premium,F,VS2,62.3,57.0,6.84,6.8,4.25,8731
18396,0.75,Premium,E,VS2,59.9,61.0,5.97,5.91,3.56,3108
6678,2.09,Premium,H,SI2,62.1,58.0,8.22,8.17,5.09,17156
7648,0.51,Ideal,G,VVS1,61.0,57.0,5.17,5.19,3.16,1933
9694,0.35,Very Good,H,VS2,60.1,56.0,4.61,4.64,2.78,567
6897,0.31,Ideal,I,VS1,61.9,55.0,4.35,4.38,2.7,503
8921,0.5,Good,E,VVS2,64.8,58.0,4.97,5.0,3.23,1917
12381,0.52,Ideal,E,VS2,59.5,57.0,5.25,5.27,3.13,1689
22958,0.42,Premium,D,VVS2,62.8,59.0,4.76,4.73,2.98,1241
21471,1.04,Ideal,H,SI2,62.1,56.0,6.48,6.5,4.03,4404
