id,carat,cut,color,clarity,depth,table,x,y,z,price
17076,0.37,Ideal,D,VS2,61.0,56.0,4.7,4.65,2.85,1124
3486,1.01,Ideal,G,IF,62.2,61.0,6.34,6.4,3.96,8957
20712,0.5,Ideal,I,SI1,61.5,54.0,5.13,5.15,3.16,1008
1906,1.8,Ideal,H,VS1,62.0,57.0,7.84,7.78,4.84,16683
4008,1.06,Premium,E,VS2,61.3,58.0,6.52,6.56,4.01,7275
2139,2.01,Premium,H,SI1,61.7,60.0,8.06,7.96,4.94,18188
8808,0.33,Ideal,D,VS2,61.8,56.0,4.4,4.44,2.73,781
10009,0.59,Very Good,F,SI2,63.4,57.0,5.32,5.28,3.36,1301
24257,0.3,Very Good,G,IF,62.6,56.0,4.27,4.29,2.68,863
15166,0.31,Ideal,D,VS2,62.1,54.0,4.41,4.35,2.72,942
1672,0.59,Premium,E,VS2,59.1,61.0,5.61,5.53,3.29,1641
7912,0.43,Premium,D,VS2,59.7,59.0,4.89,4.93,2.93,901
3722,0.9,Very Good,F,SI1,63.4,58.0,6.09,6.12,3.87,3950
7609,0.51,Ideal,G,VS2,62.7,57.0,5.12,5.05,3.19,1546
19327,0.24,Ideal,F,VS2,61.8,57.0,4.02,3.97,2.47,536
21323,1.14,Ideal,J,SI1,61.5,56.0,6.7,6.74,4.13,5174
6410,1.0,Premium,G,VS2,60.1,57.0,6.42,6.35,3.84,6272
2779,0.86,Premium,H,SI2,,58.0,6.15,6.12,3.74,2757
4155,0.46,Very Good,E,SI1,,63.0,5.09,5.02,3.0,1032
19567,0.5,Ideal,E,VVS2,61.8,53.6,5.1,5.13,3.16,2297
24550,1.72,Premium,H,VS2,61.3,59.0,7.69,7.72,4.72,13486
23829,1.16,Ideal,G,SI1,60.9,57.0,6.79,6.75,4.12,5519
11146,0.91,Premium,G,SI1,62.2,59.0,6.15,6.19,3.84,4045
25744,0.31,Ideal,H,VVS1,61.6,57.0,4.32,4.35,2.67,660
8115,0.3,Ideal,F,VS2,62.3,57.0,4.3,4.33,2.69,605
17637,0.32,Premium,G,SI1,59.6,60.0,4.46,4.43,2.65,612
15890,1.01,Very Good,G,VVS2,59.7,59.0,6.5,6.56,3.9,7226
6395,0.41,Ideal,E,VVS2,61.4,53.9,4.79,4.81,2.95,1186
15366,1.01,Premium,F,VS1,61.2,59.0,6.48,6.42,3.95,7982
16913,0.34,Premium,E,SI1,59.0,60.0,4.62,4.56,2.71,765
8454,0.9,Good,D,SI2,63.8,58.0,6.09,6.13,3.9,3806
8980,0.72,Ideal,E,VS1,62.1,54.0,5.74,5.76,3.57,3690
4193,0.31,Very Good,H,SI1,62.4,57.0,4.31,4.35,2.7,435
4549,0.9,Ideal,D,SI1,62.5,57.0,6.12,6.2,3.85,4579
22436,1.21,Very Good,H,SI2,61.1,60.0,6.86,6.91,4.21,4991
1306,0.96,Very Good,D,SI2,60.2,63.0,6.3,6.36,3.81,3480
24627,1.31,Premium,I,VS2,60.0,58.0,7.15,7.11,4.28,6921
892,0.32,Ideal,E,VVS2,62.3,56.0,4.4,4.37,2.73,1080
1839,1.07,Ideal,F,SI2,61.5,57.0,6.57,6.6,4.05,4678
4194,0.3,Premium,G,VS1,61.7,60.0,4.28,4.24,2.63,776
8761,0.6,Ideal,G,VVS2,61.6,55.0,5.44,5.47,3.36,2413
833,1.12,Premium,H,SI1,62.4,56.0,6.74,6.63,4.17,4994
388,0.71,Ideal,F,VS1,61.1,57.0,5.76,5.82,3.54,3013
20494,1.0,Ideal,H,SI2,62.0,55.0,6.39,6.43,3.98,4580
1359,0.53,Very Good,E,VS1,61.9,59.0,5.16,5.21,3.21,1830
22092,0.55,Very Good,F,SI1,60.5,59.0,5.29,5.35,3.22,1370
9932,0.54,Very Good,I,SI2,62.9,57.0,5.18,5.21,3.27,1105
7593,0.33,Ideal,F,SI2,61.4,57.0,4.44,4.48,2.74,413
2449,1.2,Very Good,H,VS2,63.3,59.0,6.78,6.74,4.28,6833
21670,0.41,Good,E,VS2,58.1,59.0,4.89,4.95,2.86,772
19244,0.74,Good,E,VS1,63.4,55.0,5.76,5.78,3.66,3416
7308,0.4,Very Good,E,VS2,60.4,63.0,4.68,4.72,2.84,791
12754,0.38,Ideal,H,VS1,61.1,55.0,4.68,4.72,2.87,721
19651,0.7,Very Good,D,VS2,60.7,60.0,5.72,5.74,3.48,2913
24633,1.51,Good,J,VS1,61.5,59.0,7.26,7.31,4.48,8271
25223,1.2,Premium,H,VS1,61.7,59.0,6.78,6.74,4.17,4838
4447,2.01,Premium,I,VS2,62.1,59.0,8.06,7.98,4.98,15520
10262,1.03,Ideal,G,VS1,61.7,56.0,6.47,6.53,4.01,7587
5365,0.36,Very Good,G,SI1,62.0,59.0,4.53,4.56,2.82,537
8881,0.31,Premium,H,IF,61.0,58.0,4.34,4.38,2.66,816
14541,2.15,Ideal,H,SI2,60.3,59.0,8.34,8.41,5.05,16146
15713,0.71,Premium,I,SI1,60.2,58.0,5.83,5.76,3.49,2173
4540,0.42,Very Good,E,VS1,62.1,55.0,4.81,4.85,3.0,1105
141,0.4,Ideal,E,VS2,61.4,57.0,4.78,4.75,2.92,1150
16583,1.2,Ideal,G,SI2,62.2,56.0,6.74,6.84,4.22,5385
18144,1.21,Ideal,D,VVS2,61.3,57.0,6.85,6.88,4.21,12375
24717,0.31,Ideal,E,IF,,54.0,4.36,4.38,2.7,1214
20340,1.22,Premium,H,VS1,62.5,59.0,6.85,6.79,4.26,7816
19250,0.81,Premium,J,SI1,61.8,57.0,6.02,5.96,3.7,2199
13571,1.25,Ideal,E,IF,61.8,55.0,6.95,6.9,4.28,16823
17683,0.56,Ideal,F,VVS2,61.1,57.0,5.32,5.35,3.25,2676
3377,0.53,Ideal,G,VVS1,61.2,55.0,5.19,5.23,3.19,2005
1373,0.43,Very Good,G,SI1,62.7,56.0,4.8,4.83,3.02,754
2754,0.7,Good,H,VVS2,62.1,64.0,5.62,5.65,3.5,2767
26461,0.7,Ideal,D,VS2,61.0,57.0,5.74,5.76,3.51,2833
21370,0.31,Premium,F,VS2,61.4,58.0,4.36,4.4,2.69,625
3336,0.46,Ideal,E,SI1,62.0,54.0,4.97,4.99,3.09,905
4457,0.39,Premium,D,VS2,61.3,58.0,4.7,4.73,2.89,958
4610,0.95,Fair,J,SI1,58.0,66.0,6.5,6.46,3.76,3154
18528,0.74,Ideal,E,VS2,62.6,56.0,5.73,5.81,3.61,3036
23153,1.06,Premium,D,VS2,62.3,59.0,6.52,6.48,4.05,7679
24472,0.51,Ideal,E,VS1,62.7,56.0,5.1,5.14,3.21,1636
26517,1.5,Very Good,E,SI1,60.5,63.0,7.42,7.35,4.48,10046
10355,1.36,Ideal,H,VS2,59.9,57.0,7.2,7.22,4.32,9279
23056,0.33,Premium,H,IF,62.0,58.0,4.39,4.42,2.73,868
15171,0.35,Very Good,F,SI1,61.7,58.0,4.51,4.54,2.79,583
22222,0.32,Ideal,F,SI1,61.3,55.0,4.44,4.47,2.73,491
10819,0.3,Good,D,VS2,64.1,57.0,4.25,4.21,2.71,608
17111,0.3,Very Good,D,SI2,62.9,58.0,4.26,4.29,2.69,447
9434,0.41,Premium,G,SI1,60.3,59.0,4.76,4.79,2.88,719
12614,1.03,Ideal,E,VVS2,61.7,54.0,6.49,6.52,4.02,9932
7986,1.24,Premium,E,SI2,60.5,62.0,6.97,6.89,4.19,4666
18224,1.2,Good,I,SI1,62.3,58.0,6.66,6.72,4.17,5211
12171,1.0,Premium,D,SI1,59.6,57.0,6.54,6.44,3.87,5880
23269,0.72,Premium,F,VS2,60.8,58.0,5.78,5.74,3.5,2530
8994,1.0,Premium,G,SI2,60.7,59.0,6.45,6.41,3.9,3427
11683,0.71,Ideal,H,VS1,62.2,57.0,5.66,5.73,3.54,2559
17166,0.73,Ideal,G,SI2,61.8,56.0,5.76,5.83,3.58,2585
10320,0.71,Very Good,F,VVS1,61.8,55.0,5.71,5.77,3.55,3461
21532,0.31,Good,E,SI1,63.1,57.0,4.3,4.35,2.73,544
21865,1.11,Premium,E,VS2,62.2,58.0,6.61,6.64,4.12,7619
2907,0.5,Fair,E,VS2,65.4,57.0,5.01,4.81,3.21,1397
6093,0.53,Very Good,E,SI2,58.3,62.0,5.3,5.36,3.11,1160
19275,1.1,Ideal,G,SI2,62.6,56.0,6.64,6.58,4.14,5535
5278,0.3,Premium,F,IF,60.7,58.0,4.33,4.37,2.64,947
21066,1.02,Very Good,H,SI1,61.6,58.0,6.49,6.54,4.01,4727
15545,1.51,Very Good,E,SI1,62.8,59.0,7.26,7.3,4.57,11460
5169,0.7,Premium,H,VVS1,59.2,60.0,5.87,5.78,3.45,2840
6498,0.33,Ideal,E,VS2,62.3,57.0,4.37,4.43,2.74,723
22297,0.74,Premium,F,SI2,59.2,60.0,5.96,5.9,3.51,2383
8797,0.62,Ideal,I,VVS2,62.6,57.0,5.47,5.5,3.44,1615
8875,0.29,Fair,F,SI1,55.8,60.0,4.48,4.41,2.48,1776
4326,0.63,Ideal,F,VS2,61.2,56.0,5.56,5.51,3.39,2182
2507,1.0,Good,H,SI1,61.5,64.0,6.38,6.41,3.93,4568
18397,0.3,Premium,I,VVS1,62.2,58.0,4.28,4.31,2.67,552
518,0.45,Good,F,VS1,58.6,62.2,5.0,5.05,2.95,1144
1706,0.32,Premium,H,VVS1,61.4,58.0,4.42,4.37,2.7,936
11991,1.12,Ideal,E,VVS1,61.5,56.0,6.7,6.76,4.13,14407
7873,0.3,Very Good,F,VVS1,61.8,55.0,4.32,4.35,2.68,783
22200,0.25,Ideal,E,VS2,62.1,57.0,4.01,4.05,2.5,535
24145,1.62,Ideal,G,VS1,62.7,56.0,7.44,7.51,4.69,15246
9085,1.09,Ideal,G,I1,61.0,56.0,6.66,6.62,4.05,3614
12624,1.41,Good,H,VS2,63.8,60.0,7.12,7.04,4.52,9254
16220,0.9,Good,D,SI1,63.5,57.0,6.11,6.15,3.89,4381
7474,0.7,Ideal,G,VS2,61.9,56.0,5.68,5.7,3.52,3253
8291,0.9,Premium,G,VS2,62.9,62.0,6.06,6.02,3.8,3850
3494,1.21,Premium,G,SI2,60.3,58.0,6.96,6.9,4.18,5529
1315,0.9,Premium,I,VS2,63.0,59.0,6.1,6.06,3.83,3292
14198,0.72,Ideal,E,VS1,61.9,55.0,5.74,5.77,3.56,3283
2778,1.22,Premium,D,VS2,59.4,59.0,6.99,6.92,4.13,9756
1113,1.47,Very Good,E,VS2,62.4,59.0,7.13,7.2,4.47,12547
4905,0.43,Ideal,E,VS2,62.1,56.0,4.87,4.83,3.01,1048
554,2.16,Premium,J,VVS1,61.5,58.0,8.36,8.26,5.11,17891
5113,0.91,Very Good,E,SI1,62.3,59.0,6.18,6.21,3.86,4914
23021,0.56,Ideal,D,SI1,62.3,57.0,5.24,5.26,3.27,1578
19692,1.61,Premium,H,VS1,62.5,58.0,7.57,7.46,4.7,12242
23084,0.59,Ideal,G,VVS2,62.6,57.0,5.33,5.37,3.35,2125
14074,0.31,Ideal,D,VS2,62.0,55.0,4.33,4.35,2.69,734
26219,0.34,Ideal,G,VS2,62.7,55.0,4.49,4.48,2.81,765
15692,0.32,Premium,G,VS2,62.5,58.0,4.38,4.36,2.73,720
3157,0.52,Ideal,H,VS2,61.6,55.0,5.17,5.19,3.19,1374
624,0.58,Premium,D,VS1,59.2,60.0,5.46,5.41,3.22,2401
9184,1.26,Good,J,SI1,63.9,58.0,6.78,6.74,4.32,4255
24783,2.27,Ideal,G,SI1,61.1,60.0,8.46,8.42,5.16,18343
10008,0.51,Ideal,F,VVS2,61.7,56.0,5.11,5.13,3.16,2197
20939,0.44,Ideal,I,VS1,61.8,55.0,4.89,4.92,3.03,807
15802,0.32,Ideal,G,VS1,62.8,54.0,4.41,4.38,2.76,828
12692,0.7,Premium,H,VS2,61.7,59.0,5.66,5.68,3.5,2010
16292,0.35,Ideal,G,IF,61.2,57.0,4.54,4.57,2.79,979
3773,0.53,Ideal,F,SI1,60.0,57.0,5.3,5.27,3.17,1908
11275,0.33,Ideal,E,SI2,62.2,54.0,4.44,4.46,2.77,427
14873,0.51,Premium,E,SI1,61.3,59.0,5.15,5.13,3.15,1624
1336,0.27,Ideal,G,VS2,61.5,56.0,4.16,4.18,2.56,490
2873,0.31,Very Good,H,SI1,62.3,55.0,4.34,4.36,2.71,446
25543,0.52,Very Good,H,SI1,62.6,59.0,5.06,5.13,3.19,1161
9645,1.51,Premium,G,SI1,62.2,58.0,7.3,7.26,4.53,10688
6776,1.24,Ideal,F,SI2,61.4,58.0,6.85,6.9,4.22,6503
14280,1.0,Ideal,E,I1,61.8,56.0,6.43,6.38,3.96,3584
15414,2.01,Premium,I,VS2,61.7,60.0,8.09,8.02,4.97,16700
25921,0.31,Ideal,D,SI1,62.0,56.0,4.35,4.39,2.71,533
1992,0.5,Ideal,E,VS2,61.3,55.0,5.13,5.15,3.15,1695
16484,1.02,Very Good,J,SI2,62.6,60.0,6.39,6.42,4.01,3534
13650,0.42,Ideal,E,VS2,62.2,55.0,4.79,4.83,2.99,958
13518,0.5,Very Good,E,VS2,63.4,58.0,5.08,5.05,3.21,1583
15086,0.34,Premium,D,VS2,60.4,60.0,4.56,4.51,2.74,1033
24344,0.3,Ideal,H,VS1,61.3,56.0,4.33,4.31,2.65,675
5171,0.42,Ideal,G,VVS1,62.8,55.0,4.78,4.8,3.01,1245
24192,1.1,Premium,G,VS2,59.4,60.0,6.78,6.72,4.01,7022
17068,1.02,Ideal,F,SI2,62.1,56.0,6.41,6.44,3.99,4162
5485,0.4,Premium,E,SI1,61.4,58.0,4.81,4.77,2.94,882
1102,0.5,Good,D,SI1,63.6,54.0,5.02,5.08,3.21,1436
9335,0.32,Very Good,E,VS2,61.6,58.0,4.4,4.47,2.73,594
2949,0.52,Ideal,F,IF,61.7,57.0,5.13,5.17,3.18,2733
4442,0.9,Very Good,D,SI1,62.5,59.0,6.13,6.19,3.85,4466
2681,1.17,Premium,D,VS1,61.7,59.0,6.72,6.77,4.16,9934
14546,1.04,Ideal,G,VS2,62.0,57.0,6.49,6.5,4.03,6342
1958,0.7,Very Good,E,SI2,59.8,58.0,5.74,5.76,3.44,2335
12136,1.66,Very Good,G,VS2,63.2,56.0,7.61,7.49,4.77,15229
6014,0.3,Ideal,E,VS2,61.5,55.0,4.3,4.34,2.66,673
15795,0.4,Good,D,SI2,63.8,54.0,4.73,4.7,3.01,798
6730,0.7,Premium,J,IF,60.5,59.0,5.67,5.73,3.45,2150
25919,0.36,Premium,G,VS2,62.5,58.0,4.51,4.55,2.83,589
5183,0.32,Ideal,D,VVS1,62.6,57.0,4.34,4.41,2.74,917
6232,0.34,Premium,F,VS2,61.2,59.0,4.47,4.52,2.75,686
3887,0.23,Very Good,H,IF,63.9,55.0,3.89,3.9,2.49,369
3529,0.31,Premium,G,VVS1,62.2,59.0,4.3,4.32,2.68,816
3026,4.01,Premium,J,I1,62.5,62.0,10.02,9.94,6.24,15223
18695,1.16,Very Good,J,VS2,63.7,56.0,6.63,6.68,4.24,4323
20557,0.53,Ideal,G,VVS2,60.4,59.0,5.26,5.3,3.19,1946
5918,0.31,Premium,E,SI1,62.6,60.0,4.35,4.31,2.71,698
2700,1.09,Very Good,G,SI2,62.1,57.0,6.58,6.63,4.1,4591
3338,0.33,Premium,G,VS2,62.1,56.0,4.44,4.41,2.75,743
5917,0.31,Ideal,F,IF,61.2,56.0,4.37,4.42,2.69,921
12126,0.55,Premium,G,VS2,62.7,60.0,5.27,5.19,3.28,1445
20942,1.21,Premium,F,VS2,61.6,58.0,6.88,6.79,4.21,8660
19052,1.02,Good,H,SI1,57.1,61.0,6.57,6.66,3.78,4093
4127,1.54,Premium,G,SI1,61.0,59.0,7.43,7.38,4.52,12592
3012,1.03,Ideal,G,VVS2,60.7,57.0,6.5,6.58,3.97,8385
226,0.79,Ideal,D,SI1,61.1,57.0,5.94,6.0,3.65,3209
25345,0.9,Very Good,H,SI2,62.9,57.0,6.09,6.16,3.85,3160
16272,1.04,Premium,H,SI1,60.7,58.0,6.55,6.53,3.97,5179
14635,0.7,Ideal,I,SI1,60.4,57.0,5.75,5.79,3.49,2623
6408,0.31,Very Good,E,SI1,63.1,57.0,4.35,4.3,2.73,698
11727,0.39,Ideal,E,VVS2,62.1,54.6,4.67,4.7,2.91,1100
15417,0.39,Ideal,H,VVS2,61.4,56.1,4.7,4.73,2.89,853
24705,1.01,Good,G,VS2,63.6,56.0,6.31,6.24,3.99,10181
24027,0.9,Good,E,SI1,64.3,62.0,6.0,6.07,3.88,3400
25639,0.52,Very Good,E,SI1,62.9,59.0,5.12,5.15,3.23,1389
3804,0.82,Premium,E,SI1,61.2,61.0,5.98,5.95,3.65,3211
15469,0.38,Very Good,D,VS2,60.9,58.0,4.63,4.67,2.83,933
2795,1.1,Premium,I,SI2,59.7,62.0,6.8,6.64,4.01,3604
21091,1.31,Premium,I,VS2,61.9,59.0,7.02,6.98,4.33,6438
12134,1.05,Ideal,G,VS2,60.8,57.0,6.65,6.58,4.02,6604
15269,0.7,Ideal,I,VS2,61.9,53.2,5.68,5.71,3.56,2240
18442,0.39,Ideal,E,VS2,60.9,55.0,4.73,4.76,2.89,839
593,1.04,Very Good,D,SI1,63.4,55.0,6.41,6.46,4.08,5557
16202,0.23,Very Good,F,VVS2,60.0,57.0,4.0,4.04,2.41,530
8892,0.54,Ideal,G,VVS2,60.8,56.0,5.31,5.28,3.22,1950
1147,1.01,Good,H,VVS2,63.3,57.0,6.35,6.39,4.03,5988
10856,0.73,Premium,J,VS2,62.8,58.0,5.77,5.71,3.6,1654
14421,0.59,Ideal,E,SI1,61.4,56.0,5.36,5.39,3.3,1664
25455,1.0,Premium,J,VS2,60.3,58.0,6.49,6.44,3.9,3790
3966,1.01,Premium,G,VVS2,60.9,59.0,6.54,6.59,4.0,6843
26727,0.37,Ideal,F,SI2,60.9,56.0,4.65,4.68,2.84,572
19891,1.51,Good,I,VS2,62.2,59.0,7.19,7.3,4.51,8951
6845,0.9,Premium,I,VS2,61.6,58.0,6.15,6.09,3.77,3478
21290,0.81,Ideal,F,SI2,62.6,55.0,5.92,5.96,3.72,2795
6879,0.51,Very Good,J,SI1,62.6,59.0,5.06,5.1,3.18,930
13045,0.71,Ideal,E,SI1,60.5,56.0,5.77,5.73,3.47,2823
25283,1.31,Premium,H,VS2,59.6,58.0,7.14,7.08,4.24,6095
12256,0.3,Ideal,G,VS1,61.9,56.0,4.34,4.29,2.67,776
21230,1.12,Ideal,E,VS1,61.3,56.0,6.7,6.72,4.11,8991
3416,0.3,Ideal,G,VVS2,60.6,57.0,4.33,4.35,2.63,684
21174,0.32,Ideal,E,IF,61.1,58.0,4.42,4.45,2.71,1018
170,0.31,Ideal,D,SI1,62.0,55.0,4.36,4.38,2.71,571
11824,0.3,Fair,F,VS2,65.4,55.0,4.25,4.22,2.77,776
13120,1.0,Good,D,SI1,64.2,60.0,6.22,6.28,4.01,5093
10035,1.21,Ideal,H,SI2,61.1,56.0,6.92,6.87,4.21,6098
5986,1.69,Premium,I,I1,62.4,60.0,7.59,7.56,4.73,6436
20579,0.7,Premium,G,SI1,62.0,61.0,5.71,5.68,3.53,2352
5254,0.69,Ideal,F,SI1,61.3,55.0,5.72,5.74,3.51,2459
18456,0.8,Premium,H,SI1,62.0,59.0,5.91,5.96,3.68,2699
21994,0.9,Very Good,F,VS2,63.4,58.0,6.07,6.11,3.86,4400
10942,0.46,Very Good,F,VS2,59.9,55.0,5.06,5.08,3.04,1258
24318,0.32,Ideal,G,SI2,62.5,57.0,4.38,4.35,2.73,540
2456,0.58,Ideal,H,IF,61.6,57.0,5.34,5.37,3.3,2211
4809,0.3,Premium,J,VS2,61.6,61.0,4.33,4.28,2.65,473
138,0.9,Good,H,VS2,61.5,61.0,6.15,6.24,3.81,4156
5130,0.31,Ideal,E,VS2,61.5,56.0,4.39,4.42,2.71,642
14625,1.09,Very Good,E,SI2,60.9,59.0,6.61,6.75,4.07,5035
1030,1.01,Ideal,F,SI2,62.9,57.0,6.35,6.41,4.01,4858
26603,0.33,Ideal,E,VS2,61.1,55.0,4.47,4.51,2.74,738
17873,1.09,Premium,I,VS2,61.3,58.0,6.63,6.58,4.05,4659
7049,0.73,Premium,F,SI1,61.9,60.0,5.78,5.81,3.59,2504
5460,1.02,Good,J,SI2,63.4,56.0,6.36,6.42,4.05,3534
3853,1.06,Very Good,E,VS1,63.0,58.0,6.46,6.49,4.08,7900
8929,0.31,Ideal,E,VVS2,61.4,57.0,4.37,4.39,2.69,791
26818,1.33,Premium,E,SI2,62.5,58.0,6.99,7.03,4.38,6963
25090,0.7,Ideal,E,SI2,61.0,56.0,5.78,5.72,3.51,2376
12702,1.0,Ideal,H,VS2,61.2,60.0,6.4,6.45,3.93,6133
17512,0.72,Good,F,SI1,63.1,56.0,5.67,5.68,3.58,2647
23225,1.11,Premium,F,SI2,62.1,58.0,6.63,6.51,4.1,4283
6865,0.82,Premium,H,SI2,59.5,62.0,6.13,6.07,3.63,2499
12607,1.59,Very Good,I,SI1,62.4,56.0,7.46,7.48,4.66,9925
22199,1.1,Premium,D,SI2,62.4,58.0,6.57,6.6,4.11,4640
16952,0.31,Very Good,G,VVS1,59.9,62.0,4.35,4.37,2.61,816
19016,0.51,Premium,F,VS1,60.3,57.0,5.22,5.2,3.14,1799
26926,0.9,Fair,F,VS1,66.2,55.0,6.11,5.97,4.0,4183
22041,0.91,Very Good,E,SI2,58.5,60.0,6.31,6.34,3.7,3438
22813,1.41,Premium,H,SI2,59.1,57.0,7.41,7.34,4.36,7106
16051,0.4,Very Good,F,SI1,62.1,57.0,4.65,4.69,2.9,687
19416,1.09,Good,F,SI2,63.2,58.0,6.49,6.54,4.12,4766
18522,0.32,Premium,H,SI1,62.0,58.0,4.38,4.39,2.72,461
747,0.3,Premium,I,VS1,61.7,59.0,4.3,4.26,2.64,608
25181,0.74,Very Good,I,VVS2,61.0,59.0,5.83,5.85,3.56,2550
14593,0.42,Premium,G,VS1,59.4,59.0,4.9,4.86,2.9,984
6182,0.72,Very Good,J,VVS1,60.1,58.0,5.8,5.84,3.5,2208
1795,1.41,Ideal,G,VS1,60.4,57.0,7.22,7.31,4.39,11009
22224,1.01,Very Good,H,VS2,63.1,59.0,6.34,6.3,3.99,5260
3670,1.01,Ideal,E,SI1,61.6,57.0,6.44,6.49,3.98,5206
1334,1.56,Premium,H,VS2,62.4,58.0,7.44,7.39,4.63,10331
25271,0.42,Premium,E,VS2,61.0,59.0,4.85,4.82,2.95,1024
16827,0.72,Ideal,J,SI1,62.6,56.0,5.67,5.74,3.57,1966
8104,0.56,Ideal,J,SI1,61.8,58.0,5.27,5.31,3.27,1119
1777,1.09,Ideal,H,VS2,61.3,56.0,6.57,6.63,4.05,6288
22210,0.32,Ideal,E,VS2,61.3,55.0,4.41,4.43,2.71,846
4630,0.33,Ideal,D,VS2,62.5,55.0,4.45,4.41,2.77,1002
21620,0.64,Ideal,D,VVS1,61.8,54.0,5.54,5.56,3.43,4084
7718,0.33,Very Good,G,VVS2,63.0,57.0,4.38,4.42,2.77,752
18392,1.01,Premium,H,SI1,60.0,62.0,6.51,6.45,3.89,4836
12036,0.75,Ideal,E,VS2,61.9,57.0,5.81,5.83,3.6,3435
382,1.22,Ideal,F,VVS1,61.2,57.0,6.88,6.92,4.22,13029
10805,1.51,Ideal,G,VS1,61.6,56.0,7.34,7.37,4.53,14542
19138,1.05,Ideal,E,VS1,62.6,57.0,6.5,6.44,4.05,7762
2163,0.3,Ideal,F,VVS1,61.2,55.0,4.33,4.36,2.66,802
478,0.55,Ideal,E,SI1,60.9,56.0,5.32,5.28,3.23,1556
10494,0.3,Ideal,G,VS1,62.3,56.0,4.32,4.29,2.68,776
18537,0.38,Good,E,VVS1,62.4,64.0,4.61,4.59,2.87,975
26596,0.34,Ideal,F,VS2,61.6,57.0,4.53,4.47,2.77,880
7616,1.0,Very Good,D,SI1,62.3,59.0,6.26,6.29,3.91,5342
20956,1.02,Fair,G,SI1,64.5,56.0,6.3,6.23,4.04,4044
3825,0.4,Good,G,SI1,63.3,58.0,4.66,4.69,2.96,655
13316,0.8,Premium,E,SI1,61.5,58.0,5.97,5.93,3.66,3297
1587,0.73,Ideal,G,VVS1,61.9,57.0,5.76,5.8,3.58,3669
8199,1.31,Premium,H,SI2,60.0,57.0,7.1,7.07,4.25,6089
8040,0.75,Very Good,D,SI1,,55.0,5.87,5.92,3.58,2872
2744,0.33,Ideal,D,SI2,62.4,57.0,4.42,4.39,2.75,631
20309,0.54,Ideal,E,SI1,61.7,56.0,5.27,5.24,3.24,1571
18996,0.74,Ideal,F,VS1,62.3,57.0,5.79,5.77,3.6,3170
14820,0.31,Ideal,F,VVS2,61.2,56.0,4.37,4.39,2.68,761
16432,0.3,Ideal,G,VVS2,62.6,53.0,4.31,4.35,2.71,665
22036,0.41,Good,H,SI1,63.8,56.0,4.69,4.74,3.01,683
11947,1.57,Premium,G,VS1,59.9,56.0,7.6,7.55,4.54,14180
11444,0.41,Good,D,SI1,63.8,56.0,4.72,4.68,3.0,947
3570,1.02,Premium,G,SI2,62.5,58.0,6.42,6.34,3.99,3656
6538,0.37,Premium,D,SI1,62.3,56.0,4.64,4.61,2.88,874
23010,0.32,Very Good,G,IF,62.1,53.0,4.4,4.45,2.75,918
11039,0.4,Premium,J,VS1,63.0,58.0,4.7,4.66,2.95,810
6316,1.39,Premium,F,SI1,62.1,58.0,7.16,7.1,4.43,8631
14849,0.51,Premium,F,VS1,60.9,57.0,5.27,5.17,3.18,1836
12268,0.35,Premium,E,VS1,60.8,58.0,4.55,4.58,2.78,829
20523,2.04,Very Good,I,VS2,62.5,58.0,8.09,8.22,5.1,16874
889,0.35,Ideal,F,VS2,61.4,55.0,4.55,4.6,2.81,706
8442,1.05,Ideal,H,VS2,62.6,56.0,6.45,6.5,4.05,6165
18235,0.27,Ideal,I,VS1,62.5,54.0,4.16,4.19,2.61,432
7650,1.5,Fair,J,VS2,64.5,59.0,7.2,7.07,4.6,5846
6654,0.71,Good,D,VS2,62.3,61.0,5.7,5.73,3.56,2891
12418,0.36,Premium,D,SI2,61.2,59.0,4.56,4.59,2.8,537
1158,0.42,Premium,E,VS1,62.2,59.0,4.79,4.76,2.97,1181
14549,0.9,Good,E,SI1,60.8,65.0,6.31,6.18,3.8,3625
7271,0.32,Very Good,I,VS1,63.1,56.0,4.4,4.38,2.77,648
4936,0.7,Fair,G,VS1,57.1,62.0,5.89,5.94,3.38,2553
22246,1.43,Ideal,J,SI1,62.1,58.0,7.23,7.16,4.47,6546
17935,0.7,Ideal,F,VS2,60.8,56.0,5.78,5.79,3.52,2942
7552,1.03,Ideal,F,SI2,61.8,56.0,6.49,6.46,4.0,4454
23066,2.0,Premium,J,VS1,62.0,62.0,8.02,7.91,4.94,11793
22245,0.3,Ideal,G,VVS2,,57.0,4.29,4.26,2.68,878
25974,0.32,Ideal,D,SI1,62.0,55.0,4.37,4.47,2.74,589
22522,1.0,Good,E,VS2,62.4,58.0,6.33,6.4,3.97,6248
18150,1.0,Ideal,H,SI2,59.4,55.0,6.59,6.65,3.93,4295
26355,0.32,Very Good,F,VVS1,61.5,56.0,4.38,4.4,2.7,886
3144,0.32,Ideal,H,VS2,61.2,56.0,4.42,4.44,2.71,523
1242,1.02,Ideal,G,SI1,62.8,57.0,6.38,6.35,4.0,5055
15957,1.0,Premium,E,VS1,61.1,60.0,6.41,6.43,3.92,7452
11270,0.9,Very Good,G,SI1,63.3,56.0,6.08,6.11,3.86,3752
17051,0.5,Ideal,E,SI2,61.4,57.0,5.14,5.09,3.14,1240
11897,1.01,Good,G,SI1,62.8,58.0,6.36,6.29,3.97,4641
